state,quantity,date
AP,66140.0,2010-03-01
AP,28315.0,2010-03-01
ASM,37500.0,2010-03-01
BHR,12580.0,2010-03-01
DEL,270665.0,2010-03-01
GUJ,100284.0,2010-03-01
GUJ,58879.0,2010-03-01
GUJ,113928.0,2010-03-01
GUJ,461271.0,2010-03-01
GUJ,32332.0,2010-03-01
GUJ,51900.0,2010-03-01
HR,13150.0,2010-03-01
HR,13200.0,2010-03-01
JH,7226.0,2010-03-01
JK,26450.0,2010-03-01
KNT,368644.0,2010-03-01
KNT,37610.0,2010-03-01
KNT,7518.0,2010-03-01
KNT,33805.0,2010-03-01
KNT,53682.0,2010-03-01
MH,254840.0,2010-03-01
MH,89740.0,2010-03-01
MP,17310.0,2010-03-01
MP,123839.0,2010-03-01
MS,131362.0,2010-03-01
MS,90100.0,2010-03-01
MS,45171.0,2010-03-01
MS,68633.0,2010-03-01
MS,2757.0,2010-03-01
MS,7050.0,2010-03-01
MS,54500.0,2010-03-01
MS,96635.0,2010-03-01
MS,231181.0,2010-03-01
MS,57300.0,2010-03-01
MS,86449.0,2010-03-01
MS,213869.0,2010-03-01
MS,20340.0,2010-03-01
MS,36522.0,2010-03-01
MS,204279.0,2010-03-01
MS,505313.0,2010-03-01
MS,79990.0,2010-03-01
MS,44442.0,2010-03-01
MS,111895.0,2010-03-01
MS,47614.0,2010-03-01
MS,31670.0,2010-03-01
MS,82346.0,2010-03-01
MS,329151.0,2010-03-01
MS,51611.0,2010-03-01
MS,243574.0,2010-03-01
OR,34750.0,2010-03-01
PB,385.0,2010-03-01
PB,8675.0,2010-03-01
PB,1771.0,2010-03-01
PB,900.0,2010-03-01
PB,5450.0,2010-03-01
RAJ,292.0,2010-03-01
RAJ,33035.0,2010-03-01
RAJ,27935.0,2010-03-01
RAJ,875.0,2010-03-01
TN,122300.0,2010-03-01
TN,39522.5,2010-03-01
UP,67050.0,2010-03-01
UP,245.0,2010-03-01
UP,64920.0,2010-03-01
UP,14000.0,2010-03-01
WB,360140.0,2010-03-01
AP,67929.0,2010-04-01
AP,26771.0,2010-04-01
ASM,35050.0,2010-04-01
BHR,29340.0,2010-04-01
DEL,351145.0,2010-04-01
GUJ,126519.0,2010-04-01
GUJ,28365.0,2010-04-01
GUJ,173758.0,2010-04-01
GUJ,555688.0,2010-04-01
GUJ,35625.0,2010-04-01
GUJ,70650.0,2010-04-01
HR,7100.0,2010-04-01
HR,13100.0,2010-04-01
JH,4048.0,2010-04-01
JK,28950.0,2010-04-01
KNT,404805.0,2010-04-01
KNT,49448.0,2010-04-01
KNT,10757.0,2010-04-01
KNT,38073.0,2010-04-01
KNT,15003.0,2010-04-01
KNT,56037.0,2010-04-01
MH,289600.0,2010-04-01
MH,75769.0,2010-04-01
MP,17550.0,2010-04-01
MP,196899.0,2010-04-01
MS,170695.0,2010-04-01
MS,20221.0,2010-04-01
MS,21602.0,2010-04-01
MS,86063.0,2010-04-01
MS,26929.0,2010-04-01
MS,12140.0,2010-04-01
MS,43195.0,2010-04-01
MS,46550.0,2010-04-01
MS,92882.0,2010-04-01
MS,142620.0,2010-04-01
MS,16500.0,2010-04-01
MS,157024.0,2010-04-01
MS,182486.0,2010-04-01
MS,35513.0,2010-04-01
MS,32785.0,2010-04-01
MS,265769.0,2010-04-01
MS,284670.0,2010-04-01
MS,108225.0,2010-04-01
MS,48398.0,2010-04-01
MS,111583.0,2010-04-01
MS,61162.0,2010-04-01
MS,32474.0,2010-04-01
MS,81595.0,2010-04-01
MS,359979.0,2010-04-01
MS,49958.0,2010-04-01
MS,152450.0,2010-04-01
OR,39550.0,2010-04-01
PB,840.0,2010-04-01
PB,9400.0,2010-04-01
PB,8896.0,2010-04-01
PB,6432.0,2010-04-01
RAJ,21209.0,2010-04-01
RAJ,58043.0,2010-04-01
RAJ,38248.0,2010-04-01
RAJ,2536.0,2010-04-01
TN,114300.0,2010-04-01
TN,29700.0,2010-04-01
UP,106690.0,2010-04-01
UP,526.0,2010-04-01
UP,38724.0,2010-04-01
UP,14160.0,2010-04-01
UP,52500.0,2010-04-01
WB,187210.0,2010-04-01
AP,23676.0,2010-05-01
AP,8863.0,2010-05-01
ASM,37350.0,2010-05-01
BHR,16300.0,2010-05-01
DEL,312070.0,2010-05-01
GUJ,72604.0,2010-05-01
GUJ,4882.0,2010-05-01
GUJ,44818.0,2010-05-01
GUJ,133878.0,2010-05-01
GUJ,31139.0,2010-05-01
GUJ,66400.0,2010-05-01
HR,4300.0,2010-05-01
HR,11700.0,2010-05-01
JH,5488.0,2010-05-01
JK,31040.0,2010-05-01
KNT,395519.0,2010-05-01
KNT,41633.0,2010-05-01
KNT,13900.0,2010-05-01
KNT,38300.0,2010-05-01
KNT,5341.0,2010-05-01
KNT,56480.0,2010-05-01
MH,225200.0,2010-05-01
MH,112695.0,2010-05-01
MP,25480.0,2010-05-01
MP,134691.0,2010-05-01
MS,230659.0,2010-05-01
MS,3115.0,2010-05-01
MS,16078.0,2010-05-01
MS,45812.0,2010-05-01
MS,15461.0,2010-05-01
MS,10075.0,2010-05-01
MS,26500.0,2010-05-01
MS,60782.0,2010-05-01
MS,164225.0,2010-05-01
MS,3820.0,2010-05-01
MS,140994.0,2010-05-01
MS,137146.0,2010-05-01
MS,26104.0,2010-05-01
MS,19545.0,2010-05-01
MS,262795.0,2010-05-01
MS,219816.0,2010-05-01
MS,72534.0,2010-05-01
MS,1705.0,2010-05-01
MS,5493.0,2010-05-01
MS,120260.0,2010-05-01
MS,53223.0,2010-05-01
MS,50572.0,2010-05-01
MS,41574.0,2010-05-01
MS,294559.0,2010-05-01
MS,24358.0,2010-05-01
MS,106131.0,2010-05-01
OR,44450.0,2010-05-01
PB,2050.0,2010-05-01
PB,11070.0,2010-05-01
PB,8490.0,2010-05-01
PB,4205.0,2010-05-01
PB,4647.0,2010-05-01
RAJ,16025.0,2010-05-01
RAJ,58608.0,2010-05-01
RAJ,39242.0,2010-05-01
RAJ,654.0,2010-05-01
TN,118700.0,2010-05-01
TN,35095.0,2010-05-01
UP,97650.0,2010-05-01
UP,292.0,2010-05-01
UP,31921.0,2010-05-01
UP,16772.0,2010-05-01
UP,136400.0,2010-05-01
WB,288960.0,2010-05-01
AP,2500.0,2010-06-01
AP,6226.0,2010-06-01
ASM,31300.0,2010-06-01
BHR,18000.0,2010-06-01
DEL,367566.0,2010-06-01
GUJ,99649.0,2010-06-01
GUJ,18899.0,2010-06-01
GUJ,19686.0,2010-06-01
GUJ,18869.0,2010-06-01
GUJ,61350.0,2010-06-01
HR,6995.0,2010-06-01
HR,12970.0,2010-06-01
JH,8040.0,2010-06-01
JK,31160.0,2010-06-01
KNT,362618.0,2010-06-01
KNT,31212.0,2010-06-01
KNT,19300.0,2010-06-01
KNT,35623.0,2010-06-01
KNT,18087.0,2010-06-01
KNT,41755.0,2010-06-01
MH,251000.0,2010-06-01
MH,102400.0,2010-06-01
MP,31920.0,2010-06-01
MP,126590.0,2010-06-01
MS,128207.0,2010-06-01
MS,3940.0,2010-06-01
MS,12498.0,2010-06-01
MS,28533.0,2010-06-01
MS,4130.0,2010-06-01
MS,7000.0,2010-06-01
MS,10765.0,2010-06-01
MS,27500.0,2010-06-01
MS,51206.0,2010-06-01
MS,134595.0,2010-06-01
MS,2913.0,2010-06-01
MS,126199.0,2010-06-01
MS,82526.0,2010-06-01
MS,41525.0,2010-06-01
MS,17970.0,2010-06-01
MS,190850.0,2010-06-01
MS,196117.0,2010-06-01
MS,191872.0,2010-06-01
MS,22194.0,2010-06-01
MS,104067.0,2010-06-01
MS,99105.0,2010-06-01
MS,36442.0,2010-06-01
MS,199862.0,2010-06-01
MS,27778.0,2010-06-01
MS,72198.0,2010-06-01
OR,43500.0,2010-06-01
PB,2075.0,2010-06-01
PB,12900.0,2010-06-01
PB,15915.0,2010-06-01
PB,1204.0,2010-06-01
PB,2500.0,2010-06-01
PB,3430.0,2010-06-01
RAJ,13044.0,2010-06-01
RAJ,56590.0,2010-06-01
RAJ,44771.0,2010-06-01
RAJ,2580.0,2010-06-01
TN,136000.0,2010-06-01
TN,38795.0,2010-06-01
UP,86710.0,2010-06-01
UP,430.0,2010-06-01
UP,25460.0,2010-06-01
UP,9820.0,2010-06-01
UP,82100.0,2010-06-01
WB,287680.0,2010-06-01
AP,13100.0,2010-07-01
AP,18424.0,2010-07-01
ASM,36250.0,2010-07-01
BHR,7750.0,2010-07-01
DEL,340470.0,2010-07-01
GUJ,93601.0,2010-07-01
GUJ,7376.0,2010-07-01
GUJ,5736.0,2010-07-01
GUJ,17017.0,2010-07-01
GUJ,60750.0,2010-07-01
HR,13175.0,2010-07-01
HR,8120.0,2010-07-01
JH,7843.0,2010-07-01
JK,19380.0,2010-07-01
KNT,376400.0,2010-07-01
KNT,23498.0,2010-07-01
KNT,13500.0,2010-07-01
KNT,30300.0,2010-07-01
KNT,7830.0,2010-07-01
KNT,55448.0,2010-07-01
MH,232350.0,2010-07-01
MH,89166.0,2010-07-01
MP,10295.0,2010-07-01
MP,128638.0,2010-07-01
MS,141940.0,2010-07-01
MS,35012.0,2010-07-01
MS,28477.0,2010-07-01
MS,1889.0,2010-07-01
MS,5655.0,2010-07-01
MS,59900.0,2010-07-01
MS,46319.0,2010-07-01
MS,264372.0,2010-07-01
MS,3150.0,2010-07-01
MS,216813.0,2010-07-01
MS,119346.0,2010-07-01
MS,14866.0,2010-07-01
MS,61355.0,2010-07-01
MS,292597.0,2010-07-01
MS,181023.0,2010-07-01
MS,222076.0,2010-07-01
MS,10305.0,2010-07-01
MS,17339.0,2010-07-01
MS,85357.0,2010-07-01
MS,21097.0,2010-07-01
MS,109339.0,2010-07-01
MS,38661.0,2010-07-01
MS,172878.0,2010-07-01
MS,41070.0,2010-07-01
MS,225557.0,2010-07-01
OR,39950.0,2010-07-01
PB,2515.0,2010-07-01
PB,11500.0,2010-07-01
PB,13832.0,2010-07-01
PB,4620.0,2010-07-01
RAJ,9760.0,2010-07-01
RAJ,73452.0,2010-07-01
RAJ,34139.0,2010-07-01
RAJ,8591.0,2010-07-01
TN,129700.0,2010-07-01
TN,43950.0,2010-07-01
UP,72110.0,2010-07-01
UP,330.0,2010-07-01
UP,34435.0,2010-07-01
UP,13150.0,2010-07-01
UP,81500.0,2010-07-01
WB,424600.0,2010-07-01
AP,43890.0,2010-08-01
AP,103364.0,2010-08-01
ASM,36700.0,2010-08-01
BHR,60790.0,2010-08-01
DEL,300974.0,2010-08-01
GUJ,81022.0,2010-08-01
GUJ,9732.0,2010-08-01
GUJ,10988.0,2010-08-01
GUJ,12507.0,2010-08-01
GUJ,41200.0,2010-08-01
HR,14485.0,2010-08-01
HR,8210.0,2010-08-01
JH,4285.0,2010-08-01
JK,20640.0,2010-08-01
KNT,439552.0,2010-08-01
KNT,9268.0,2010-08-01
KNT,11000.0,2010-08-01
KNT,32000.0,2010-08-01
KNT,21257.0,2010-08-01
KNT,46123.0,2010-08-01
MH,220150.0,2010-08-01
MH,63489.0,2010-08-01
MP,5700.0,2010-08-01
MP,89032.0,2010-08-01
MS,129048.0,2010-08-01
MS,49759.0,2010-08-01
MS,4895.0,2010-08-01
MS,3820.0,2010-08-01
MS,30451.0,2010-08-01
MS,51500.0,2010-08-01
MS,42920.0,2010-08-01
MS,221141.0,2010-08-01
MS,597.0,2010-08-01
MS,208732.0,2010-08-01
MS,92745.0,2010-08-01
MS,25410.0,2010-08-01
MS,62460.0,2010-08-01
MS,284670.0,2010-08-01
MS,205973.0,2010-08-01
MS,127145.0,2010-08-01
MS,16355.0,2010-08-01
MS,49876.0,2010-08-01
MS,84695.0,2010-08-01
MS,110040.0,2010-08-01
MS,44265.0,2010-08-01
MS,157409.0,2010-08-01
MS,43174.0,2010-08-01
MS,169351.0,2010-08-01
OR,34950.0,2010-08-01
PB,1125.0,2010-08-01
PB,8650.0,2010-08-01
PB,5757.0,2010-08-01
PB,2180.0,2010-08-01
RAJ,5521.0,2010-08-01
RAJ,51762.0,2010-08-01
RAJ,27912.0,2010-08-01
RAJ,6267.0,2010-08-01
TN,128200.0,2010-08-01
TN,36965.0,2010-08-01
UP,67390.0,2010-08-01
UP,155.0,2010-08-01
UP,22650.0,2010-08-01
UP,14625.0,2010-08-01
UP,79100.0,2010-08-01
WB,517340.0,2010-08-01
AP,37240.0,2010-09-01
AP,80915.0,2010-09-01
ASM,28000.0,2010-09-01
BHR,10600.0,2010-09-01
DEL,295107.0,2010-09-01
GUJ,79013.0,2010-09-01
GUJ,28759.0,2010-09-01
GUJ,15806.0,2010-09-01
GUJ,15671.0,2010-09-01
GUJ,32500.0,2010-09-01
HR,7740.0,2010-09-01
HR,10370.0,2010-09-01
JH,3844.0,2010-09-01
JK,9825.0,2010-09-01
KNT,607514.0,2010-09-01
KNT,21626.0,2010-09-01
KNT,6190.0,2010-09-01
KNT,27820.0,2010-09-01
KNT,29149.0,2010-09-01
KNT,38893.0,2010-09-01
MH,229350.0,2010-09-01
MH,47808.0,2010-09-01
MP,2840.0,2010-09-01
MP,59297.0,2010-09-01
MS,85389.0,2010-09-01
MS,57975.0,2010-09-01
MS,20762.0,2010-09-01
MS,2540.0,2010-09-01
MS,17344.0,2010-09-01
MS,74000.0,2010-09-01
MS,13588.0,2010-09-01
MS,187605.0,2010-09-01
MS,681.0,2010-09-01
MS,222012.0,2010-09-01
MS,90451.0,2010-09-01
MS,11237.0,2010-09-01
MS,39583.0,2010-09-01
MS,296521.0,2010-09-01
MS,137373.0,2010-09-01
MS,118753.0,2010-09-01
MS,5059.0,2010-09-01
MS,6802.0,2010-09-01
MS,30172.0,2010-09-01
MS,116974.0,2010-09-01
MS,48687.0,2010-09-01
MS,37970.0,2010-09-01
MS,101569.0,2010-09-01
MS,18134.0,2010-09-01
MS,132529.0,2010-09-01
OR,33100.0,2010-09-01
PB,395.0,2010-09-01
PB,10600.0,2010-09-01
PB,665.0,2010-09-01
PB,3770.0,2010-09-01
RAJ,4041.0,2010-09-01
RAJ,26357.0,2010-09-01
RAJ,13384.0,2010-09-01
RAJ,5200.0,2010-09-01
TN,109900.0,2010-09-01
TN,4950.0,2010-09-01
UP,43055.0,2010-09-01
UP,45.0,2010-09-01
UP,18910.0,2010-09-01
UP,7585.0,2010-09-01
UP,44170.0,2010-09-01
WB,292960.0,2010-09-01
AP,51410.0,2010-10-01
AP,74292.0,2010-10-01
ASM,32630.0,2010-10-01
BHR,59100.0,2010-10-01
DEL,223100.0,2010-10-01
GUJ,82070.0,2010-10-01
GUJ,25362.0,2010-10-01
GUJ,9279.0,2010-10-01
GUJ,19557.0,2010-10-01
GUJ,16750.0,2010-10-01
HR,7575.0,2010-10-01
HR,8920.0,2010-10-01
JH,6573.0,2010-10-01
JK,21030.0,2010-10-01
KEL,150.0,2010-10-01
KNT,1059835.0,2010-10-01
KNT,10713.0,2010-10-01
KNT,6870.0,2010-10-01
KNT,26550.0,2010-10-01
KNT,35163.0,2010-10-01
KNT,146396.0,2010-10-01
MH,252070.0,2010-10-01
MH,63180.0,2010-10-01
MP,6300.0,2010-10-01
MP,141566.0,2010-10-01
MS,171626.0,2010-10-01
MS,69706.0,2010-10-01
MS,36673.0,2010-10-01
MS,5620.0,2010-10-01
MS,31209.0,2010-10-01
MS,48000.0,2010-10-01
MS,31887.0,2010-10-01
MS,136230.0,2010-10-01
MS,6835.0,2010-10-01
MS,166574.0,2010-10-01
MS,61379.0,2010-10-01
MS,4054.0,2010-10-01
MS,20815.0,2010-10-01
MS,219823.0,2010-10-01
MS,206876.0,2010-10-01
MS,113927.0,2010-10-01
MS,14295.0,2010-10-01
MS,56028.0,2010-10-01
MS,125270.0,2010-10-01
MS,38191.0,2010-10-01
MS,9232.0,2010-10-01
MS,149438.0,2010-10-01
MS,19018.0,2010-10-01
MS,115684.0,2010-10-01
OR,22600.0,2010-10-01
PB,435.0,2010-10-01
PB,3700.0,2010-10-01
PB,2705.0,2010-10-01
RAJ,12425.0,2010-10-01
RAJ,25225.0,2010-10-01
RAJ,15475.0,2010-10-01
RAJ,5056.0,2010-10-01
TN,109000.0,2010-10-01
UP,38920.0,2010-10-01
UP,125.0,2010-10-01
UP,11220.0,2010-10-01
UP,13385.0,2010-10-01
UP,18800.0,2010-10-01
WB,246500.0,2010-10-01
AP,18800.0,2010-11-01
AP,73937.0,2010-11-01
ASM,27100.0,2010-11-01
BHR,10700.0,2010-11-01
DEL,303608.0,2010-11-01
GUJ,76962.0,2010-11-01
GUJ,247.0,2010-11-01
GUJ,7260.0,2010-11-01
GUJ,3979.0,2010-11-01
GUJ,12073.0,2010-11-01
GUJ,22230.0,2010-11-01
HR,2925.0,2010-11-01
HR,8110.0,2010-11-01
JH,7541.0,2010-11-01
JK,16030.0,2010-11-01
KEL,100.0,2010-11-01
KNT,661830.0,2010-11-01
KNT,8844.0,2010-11-01
KNT,12500.0,2010-11-01
KNT,19800.0,2010-11-01
KNT,385956.0,2010-11-01
MH,248000.0,2010-11-01
MH,73022.0,2010-11-01
MP,7030.0,2010-11-01
MP,381486.0,2010-11-01
MP,7923.0,2010-11-01
MS,125571.0,2010-11-01
MS,85850.0,2010-11-01
MS,19401.0,2010-11-01
MS,18745.0,2010-11-01
MS,14617.0,2010-11-01
MS,41660.0,2010-11-01
MS,30251.0,2010-11-01
MS,186705.0,2010-11-01
MS,11220.0,2010-11-01
MS,107410.0,2010-11-01
MS,46793.0,2010-11-01
MS,10938.0,2010-11-01
MS,5020.0,2010-11-01
MS,171350.0,2010-11-01
MS,202937.0,2010-11-01
MS,26066.0,2010-11-01
MS,973.0,2010-11-01
MS,63409.0,2010-11-01
MS,58987.0,2010-11-01
MS,3429.0,2010-11-01
MS,15389.0,2010-11-01
MS,252223.0,2010-11-01
MS,15188.0,2010-11-01
MS,24107.0,2010-11-01
OR,19000.0,2010-11-01
PB,320.0,2010-11-01
PB,9000.0,2010-11-01
PB,4647.0,2010-11-01
PB,1100.0,2010-11-01
PB,1290.0,2010-11-01
PB,227.0,2010-11-01
RAJ,220302.0,2010-11-01
RAJ,31803.0,2010-11-01
RAJ,18607.0,2010-11-01
RAJ,6285.0,2010-11-01
TN,104900.0,2010-11-01
TN,7675.0,2010-11-01
TN,7875.0,2010-11-01
UP,38705.0,2010-11-01
UP,45.0,2010-11-01
UP,1000.0,2010-11-01
UP,8660.0,2010-11-01
WB,129950.0,2010-11-01
AP,18690.0,2010-12-01
AP,17730.0,2010-12-01
ASM,19400.0,2010-12-01
BHR,11790.0,2010-12-01
DEL,346446.0,2010-12-01
GUJ,62270.0,2010-12-01
GUJ,81860.0,2010-12-01
GUJ,32906.0,2010-12-01
GUJ,51612.0,2010-12-01
GUJ,18393.0,2010-12-01
GUJ,26500.0,2010-12-01
HR,3405.0,2010-12-01
HR,9345.0,2010-12-01
JH,9624.0,2010-12-01
JK,12710.0,2010-12-01
KNT,662016.0,2010-12-01
KNT,41875.0,2010-12-01
KNT,11000.0,2010-12-01
KNT,20050.0,2010-12-01
KNT,341937.0,2010-12-01
MH,237725.0,2010-12-01
MH,40510.0,2010-12-01
MP,5550.0,2010-12-01
MP,170659.0,2010-12-01
MP,56169.0,2010-12-01
MS,50323.0,2010-12-01
MS,679.0,2010-12-01
MS,86430.0,2010-12-01
MS,42753.0,2010-12-01
MS,20597.0,2010-12-01
MS,9051.0,2010-12-01
MS,30650.0,2010-12-01
MS,20361.0,2010-12-01
MS,185620.0,2010-12-01
MS,4450.0,2010-12-01
MS,125350.0,2010-12-01
MS,62178.0,2010-12-01
MS,30821.0,2010-12-01
MS,14145.0,2010-12-01
MS,135783.0,2010-12-01
MS,197847.0,2010-12-01
MS,35480.0,2010-12-01
MS,17984.0,2010-12-01
MS,1385.0,2010-12-01
MS,17148.0,2010-12-01
MS,47585.0,2010-12-01
MS,817.0,2010-12-01
MS,16908.0,2010-12-01
MS,320529.0,2010-12-01
MS,11032.0,2010-12-01
MS,57586.0,2010-12-01
OR,19300.0,2010-12-01
PB,350.0,2010-12-01
PB,13022.0,2010-12-01
PB,5295.0,2010-12-01
PB,1281.0,2010-12-01
RAJ,225581.0,2010-12-01
RAJ,21152.0,2010-12-01
RAJ,16870.0,2010-12-01
RAJ,5800.0,2010-12-01
TN,109000.0,2010-12-01
UP,40465.0,2010-12-01
UP,50.0,2010-12-01
UP,7630.0,2010-12-01
UP,33800.0,2010-12-01
WB,116760.0,2010-12-01
AP,5107.0,2011-01-01
ASM,22425.0,2011-01-01
BHR,12550.0,2011-01-01
DEL,210112.0,2011-01-01
GUJ,73739.0,2011-01-01
GUJ,424792.0,2011-01-01
GUJ,92192.0,2011-01-01
GUJ,409972.0,2011-01-01
GUJ,19341.0,2011-01-01
GUJ,26825.0,2011-01-01
HR,1325.0,2011-01-01
HR,10360.0,2011-01-01
JH,12500.0,2011-01-01
JK,10530.0,2011-01-01
KNT,375695.0,2011-01-01
KNT,30423.0,2011-01-01
KNT,4500.0,2011-01-01
KNT,13650.0,2011-01-01
KNT,67664.0,2011-01-01
MH,262073.0,2011-01-01
MH,32643.0,2011-01-01
MP,161926.0,2011-01-01
MP,9675.0,2011-01-01
MS,52405.0,2011-01-01
MS,7437.0,2011-01-01
MS,40629.0,2011-01-01
MS,36705.0,2011-01-01
MS,17700.0,2011-01-01
MS,12467.0,2011-01-01
MS,16000.0,2011-01-01
MS,49477.0,2011-01-01
MS,200600.0,2011-01-01
MS,5900.0,2011-01-01
MS,128153.0,2011-01-01
MS,100197.0,2011-01-01
MS,30835.0,2011-01-01
MS,14195.0,2011-01-01
MS,175103.0,2011-01-01
MS,333902.0,2011-01-01
MS,93587.0,2011-01-01
MS,2277.0,2011-01-01
MS,1821.0,2011-01-01
MS,27233.0,2011-01-01
MS,4403.0,2011-01-01
MS,11978.0,2011-01-01
MS,375417.0,2011-01-01
MS,15596.0,2011-01-01
MS,64322.0,2011-01-01
OR,19450.0,2011-01-01
PB,245.0,2011-01-01
PB,9350.0,2011-01-01
PB,9540.0,2011-01-01
PB,1131.0,2011-01-01
RAJ,26949.0,2011-01-01
RAJ,26067.0,2011-01-01
RAJ,13586.0,2011-01-01
RAJ,6288.0,2011-01-01
TN,102000.0,2011-01-01
UP,27385.0,2011-01-01
UP,100.0,2011-01-01
UP,336.0,2011-01-01
UP,10888.0,2011-01-01
UP,39800.0,2011-01-01
WB,80130.0,2011-01-01
AP,35060.0,2011-02-01
AP,13151.0,2011-02-01
ASM,29735.0,2011-02-01
BHR,11895.0,2011-02-01
DEL,216955.0,2011-02-01
GUJ,98053.0,2011-02-01
GUJ,574075.0,2011-02-01
GUJ,54110.0,2011-02-01
GUJ,515988.0,2011-02-01
GUJ,13123.0,2011-02-01
GUJ,22250.0,2011-02-01
HR,4325.0,2011-02-01
HR,11610.0,2011-02-01
JH,7343.0,2011-02-01
JK,18740.0,2011-02-01
KNT,367503.0,2011-02-01
KNT,33797.0,2011-02-01
KNT,2221.0,2011-02-01
KNT,14560.0,2011-02-01
KNT,2700.0,2011-02-01
KNT,45534.0,2011-02-01
MH,246050.0,2011-02-01
MH,31206.0,2011-02-01
MP,2880.0,2011-02-01
MP,162086.0,2011-02-01
MP,15380.0,2011-02-01
MS,76262.0,2011-02-01
MS,29583.0,2011-02-01
MS,8500.0,2011-02-01
MS,27700.0,2011-02-01
MS,93104.0,2011-02-01
MS,262305.0,2011-02-01
MS,15000.0,2011-02-01
MS,196367.0,2011-02-01
MS,217548.0,2011-02-01
MS,37711.0,2011-02-01
MS,67225.0,2011-02-01
MS,297538.0,2011-02-01
MS,524243.0,2011-02-01
MS,138770.0,2011-02-01
MS,75715.0,2011-02-01
MS,11634.0,2011-02-01
MS,33977.0,2011-02-01
MS,17573.0,2011-02-01
MS,49176.0,2011-02-01
MS,309852.0,2011-02-01
MS,10717.0,2011-02-01
MS,250060.0,2011-02-01
OR,33850.0,2011-02-01
PB,300.0,2011-02-01
PB,14700.0,2011-02-01
PB,3266.0,2011-02-01
PB,2216.0,2011-02-01
PB,2305.0,2011-02-01
RAJ,651.0,2011-02-01
RAJ,27154.0,2011-02-01
RAJ,15297.0,2011-02-01
RAJ,6756.0,2011-02-01
TN,128500.0,2011-02-01
UP,44110.0,2011-02-01
UP,26790.0,2011-02-01
UP,15675.0,2011-02-01
UP,4400.0,2011-02-01
WB,170040.0,2011-02-01
AP,26600.0,2011-03-01
AP,23550.0,2011-03-01
ASM,35505.0,2011-03-01
BHR,22365.0,2011-03-01
DEL,298421.0,2011-03-01
GUJ,114902.0,2011-03-01
GUJ,461245.0,2011-03-01
GUJ,26932.0,2011-03-01
GUJ,900781.0,2011-03-01
GUJ,16590.0,2011-03-01
GUJ,29620.0,2011-03-01
HR,7900.0,2011-03-01
HR,13210.0,2011-03-01
JH,13301.0,2011-03-01
JK,35380.0,2011-03-01
KNT,398464.0,2011-03-01
KNT,18132.0,2011-03-01
KNT,1950.0,2011-03-01
KNT,14770.0,2011-03-01
KNT,63047.0,2011-03-01
MH,289200.0,2011-03-01
MH,37411.0,2011-03-01
MP,217906.0,2011-03-01
MP,21100.0,2011-03-01
MS,84231.0,2011-03-01
MS,37392.0,2011-03-01
MS,56320.0,2011-03-01
MS,30565.0,2011-03-01
MS,8515.0,2011-03-01
MS,15000.0,2011-03-01
MS,140285.0,2011-03-01
MS,316230.0,2011-03-01
MS,40750.0,2011-03-01
MS,124158.0,2011-03-01
MS,191798.0,2011-03-01
MS,35686.0,2011-03-01
MS,68570.0,2011-03-01
MS,259198.0,2011-03-01
MS,481607.0,2011-03-01
MS,131855.0,2011-03-01
MS,18118.0,2011-03-01
MS,55548.0,2011-03-01
MS,28203.0,2011-03-01
MS,11140.0,2011-03-01
MS,26931.0,2011-03-01
MS,367707.0,2011-03-01
MS,9191.0,2011-03-01
MS,259067.0,2011-03-01
OR,27000.0,2011-03-01
PB,850.0,2011-03-01
PB,6850.0,2011-03-01
PB,4035.0,2011-03-01
PB,4990.0,2011-03-01
RAJ,42101.0,2011-03-01
RAJ,30055.0,2011-03-01
RAJ,12226.0,2011-03-01
TN,146300.0,2011-03-01
UP,51810.0,2011-03-01
UP,23558.0,2011-03-01
UP,22440.0,2011-03-01
WB,120240.0,2011-03-01
AP,50730.0,2011-04-01
AP,19048.0,2011-04-01
ASM,22000.0,2011-04-01
BHR,12900.0,2011-04-01
DEL,260910.0,2011-04-01
GUJ,120456.0,2011-04-01
GUJ,181252.0,2011-04-01
GUJ,31098.0,2011-04-01
GUJ,1207356.0,2011-04-01
GUJ,12760.0,2011-04-01
GUJ,30950.0,2011-04-01
HR,4752.0,2011-04-01
HR,12120.0,2011-04-01
JH,2986.0,2011-04-01
JK,26910.0,2011-04-01
KNT,372716.0,2011-04-01
KNT,10932.0,2011-04-01
KNT,1650.0,2011-04-01
KNT,9780.0,2011-04-01
KNT,37835.0,2011-04-01
MH,179000.0,2011-04-01
MH,32513.0,2011-04-01
MP,121690.0,2011-04-01
MS,23339.0,2011-04-01
MS,45813.0,2011-04-01
MS,17341.0,2011-04-01
MS,28517.0,2011-04-01
MS,6408.0,2011-04-01
MS,6535.0,2011-04-01
MS,2759.0,2011-04-01
MS,9900.0,2011-04-01
MS,101318.0,2011-04-01
MS,208545.0,2011-04-01
MS,28450.0,2011-04-01
MS,71240.0,2011-04-01
MS,76241.0,2011-04-01
MS,17858.0,2011-04-01
MS,22940.0,2011-04-01
MS,130868.0,2011-04-01
MS,296748.0,2011-04-01
MS,59650.0,2011-04-01
MS,7070.0,2011-04-01
MS,11088.0,2011-04-01
MS,29038.0,2011-04-01
MS,281664.0,2011-04-01
MS,10492.0,2011-04-01
MS,132534.0,2011-04-01
OR,33300.0,2011-04-01
PB,495.0,2011-04-01
PB,13200.0,2011-04-01
PB,3620.0,2011-04-01
PB,5577.0,2011-04-01
PB,496.0,2011-04-01
