Date,Price,Volume
"Aug 18, 2021","3,049.16",1120.00
"Aug 17, 2021","3,014.58",1060.00
"Aug 16, 2021","3,147.65",859.09
"Aug 15, 2021","3,308.87",782.81
"Aug 14, 2021","3,264.69",658.60
"Aug 13, 2021","3,322.43",795.54
"Aug 12, 2021","3,043.61",965.63
"Aug 11, 2021","3,163.66",950.12
"Aug 10, 2021","3,140.71",1120.00
"Aug 09, 2021","3,162.93",1440.00
"Aug 08, 2021","3,012.07",1250.00
"Aug 07, 2021","3,158.00",64.84
"Aug 06, 2021","2,889.43",1060.00
"Aug 05, 2021","2,827.21",1650.00
"Aug 04, 2021","2,725.29",1230.00
"Aug 03, 2021","2,506.65",158.45
"Aug 02, 2021","2,608.04",970.67
"Aug 01, 2021","2,556.23",1200.00
"Jul 31, 2021","2,532.19",507.08
"Jul 30, 2021","2,460.95",1030.00
"Jul 29, 2021","2,380.93",642.75
"Jul 28, 2021","2,299.11",968.94
"Jul 27, 2021","2,300.22",1250.00
"Jul 26, 2021","2,229.53",1890.00
"Jul 25, 2021","2,189.79",786.94
"Jul 24, 2021","2,151.85",907.11
"Jul 23, 2021","2,123.61",961.67
"Jul 22, 2021","2,024.58",1020.00
"Jul 21, 2021","1,994.49",1510.00
"Jul 20, 2021","1,786.07",1200.00
"Jul 19, 2021","1,818.07",802.78
"Jul 18, 2021","1,892.42",829.77
"Jul 17, 2021","1,897.98",623.52
"Jul 16, 2021","1,878.20",619.62
"Jul 15, 2021","1,917.21",645.06
"Jul 14, 2021","1,994.64",1050.00
"Jul 13, 2021","1,940.72",717.85
"Jul 12, 2021","2,035.09",540.10
"Jul 11, 2021","2,139.35",724.84
"Jul 10, 2021","2,111.12",929.32
"Jul 09, 2021","2,145.89",1420.00
"Jul 08, 2021","2,120.22",1820.00
"Jul 07, 2021","2,316.57",1320.00
"Jul 06, 2021","2,322.72",1780.00
"Jul 05, 2021","2,196.16",822.95
"Jul 04, 2021","2,323.22",1390.00
"Jul 03, 2021","2,224.70",1280.00
"Jul 02, 2021","2,154.78",1390.00
"Jul 01, 2021","2,109.11",1710.00
"Jun 30, 2021","2,273.84",1900.00
"Jun 29, 2021","2,158.71",898.06
"Jun 28, 2021","2,083.09",2190.00
"Jun 27, 2021","1,979.88",1870.00
"Jun 26, 2021","1,830.62",1990.00
"Jun 25, 2021","1,810.57",1650.00
"Jun 24, 2021","1,989.14",1640.00
"Jun 23, 2021","1,968.39",1770.00
"Jun 22, 2021","1,876.66",2840.00
"Jun 21, 2021","1,891.18",2690.00
"Jun 20, 2021","2,243.86",1420.00
"Jun 19, 2021","2,166.91",1080.00
"Jun 18, 2021","2,229.53",778.79
"Jun 17, 2021","2,371.62",1060.00
"Jun 16, 2021","2,367.28",1370.00
"Jun 15, 2021","2,543.83",1950.00
"Jun 14, 2021","2,581.48",1790.00
"Jun 13, 2021","2,508.27",1620.00
"Jun 12, 2021","2,368.47",1800.00
"Jun 11, 2021","2,351.45",587.18
"Jun 10, 2021","2,469.97",1290.00
"Jun 09, 2021","2,606.23",2320.00
"Jun 08, 2021","2,510.65",75.18
"Jun 07, 2021","2,592.63",3010.00
"Jun 06, 2021","2,713.66",756.36
"Jun 05, 2021","2,628.98",2550.00
"Jun 04, 2021","2,686.50",2470.00
"Jun 03, 2021","2,853.35",1090.00
"Jun 02, 2021","2,706.10",2600.00
"Jun 01, 2021","2,633.67",2450.00
"May 31, 2021","2,708.47",2830.00
"May 30, 2021","2,386.10",2800.00
"May 29, 2021","2,276.07",2940.00
"May 28, 2021","2,414.29",3260.00
"May 27, 2021","2,735.88",2390.00
"May 26, 2021","2,884.66",2660.00
"May 25, 2021","2,705.09",3280.00
"May 24, 2021","2,646.79",3240.00
"May 23, 2021","2,101.34",3520.00
"May 22, 2021","2,291.60",2820.00
"May 21, 2021","2,433.11",4230.00
"May 20, 2021","2,777.55",4330.00
"May 19, 2021","2,435.69",6420.00
"May 18, 2021","3,377.55",2300.00
"May 17, 2021","3,279.68",2850.00
"May 16, 2021","3,582.12",2280.00
"May 15, 2021","3,641.65",1940.00
"May 14, 2021","4,075.38",2060.00
"May 13, 2021","3,719.62",3210.00
"May 12, 2021","3,811.77",2780.00
"May 11, 2021","4,167.78",1270.00
"May 10, 2021","3,947.90",2700.00
"May 09, 2021","3,922.23",1940.00
"May 08, 2021","3,905.55",1340.00
"May 07, 2021","3,481.22",1350.00
"May 06, 2021","3,489.52",1510.00
"May 05, 2021","3,522.76",1870.00
"May 04, 2021","3,286.71",2740.00
"May 03, 2021","3,429.37",2320.00
"May 02, 2021","2,950.33",1300.00
"May 01, 2021","2,944.66",1510.00
"Apr 30, 2021","2,772.78",1520.00
"Apr 29, 2021","2,757.36",1650.00
"Apr 28, 2021","2,746.54",1740.00
"Apr 27, 2021","2,665.24",1450.00
"Apr 26, 2021","2,533.12",1790.00
"Apr 25, 2021","2,316.48",1020.00
"Apr 24, 2021","2,215.93",1610.00
"Apr 23, 2021","2,367.31",3460.00
"Apr 22, 2021","2,401.10",3170.00
"Apr 21, 2021","2,360.81",2100.00
"Apr 20, 2021","2,332.14",1860.00
"Apr 19, 2021","2,160.63",1900.00
"Apr 18, 2021","2,237.17",2760.00
"Apr 17, 2021","2,318.33",1730.00
"Apr 16, 2021","2,423.18",2080.00
"Apr 15, 2021","2,514.22",1910.00
"Apr 14, 2021","2,431.56",2110.00
"Apr 13, 2021","2,299.93",2380.00
"Apr 12, 2021","2,137.81",2160.00
"Apr 11, 2021","2,151.42",1970.00
"Apr 10, 2021","2,133.79",2090.00
"Apr 09, 2021","2,066.93",2470.00
"Apr 08, 2021","2,079.92",1730.00
"Apr 07, 2021","1,961.46",2300.00
"Apr 06, 2021","2,111.53",1930.00
"Apr 05, 2021","2,106.41",2310.00
"Apr 04, 2021","2,075.94",1590.00
"Apr 03, 2021","2,008.59",2010.00
"Apr 02, 2021","2,134.55",2470.00
"Apr 01, 2021","1,967.96",2080.00
"Mar 31, 2021","1,917.99",2590.00
"Mar 30, 2021","1,841.01",3030.00
"Mar 29, 2021","1,816.69",1940.00
"Mar 28, 2021","1,686.80",1310.00
"Mar 27, 2021","1,713.01",1400.00
"Mar 26, 2021","1,698.60",1640.00
"Mar 25, 2021","1,586.54",1540.00
"Mar 24, 2021","1,582.38",1880.00
"Mar 23, 2021","1,667.90",1460.00
"Mar 22, 2021","1,682.37",1580.00
"Mar 21, 2021","1,783.72",1430.00
"Mar 20, 2021","1,804.60",27.03
"Mar 19, 2021","1,809.64",1200.00
"Mar 18, 2021","1,776.08",1530.00
"Mar 17, 2021","1,823.35",1500.00
"Mar 16, 2021","1,804.85",1810.00
"Mar 15, 2021","1,792.38",1700.00
"Mar 14, 2021","1,849.06",671.56
"Mar 13, 2021","1,921.13",1790.00
"Mar 12, 2021","1,766.90",1520.00
"Mar 11, 2021","1,825.79",1580.00
"Mar 10, 2021","1,794.14",1660.00
"Mar 09, 2021","1,869.10",1580.00
"Mar 08, 2021","1,831.49",1970.00
"Mar 07, 2021","1,728.10",1690.00
"Mar 06, 2021","1,649.19",2070.00
"Mar 05, 2021","1,530.29",1670.00
"Mar 04, 2021","1,538.61",1700.00
"Mar 03, 2021","1,571.05",1170.00
"Mar 02, 2021","1,488.62",1740.00
"Mar 01, 2021","1,570.03",1920.00
"Feb 28, 2021","1,418.76",2070.00
"Feb 27, 2021","1,458.93",1560.00
"Feb 26, 2021","1,445.44",2130.00
"Feb 25, 2021","1,476.15",1750.00
"Feb 24, 2021","1,623.71",2190.00
"Feb 23, 2021","1,578.11",3600.00
"Feb 22, 2021","1,777.28",2680.00
"Feb 21, 2021","1,933.45",1470.00
"Feb 20, 2021","1,913.88",2290.00
"Feb 19, 2021","1,955.59",1780.00
"Feb 18, 2021","1,934.16",881.87
"Feb 17, 2021","1,847.95",1690.00
"Feb 16, 2021","1,781.69",1480.00
"Feb 15, 2021","1,778.82",1940.00
"Feb 14, 2021","1,801.78",1430.00
"Feb 13, 2021","1,815.49",1440.00
"Feb 12, 2021","1,841.02",1750.00
"Feb 11, 2021","1,786.35",1560.00
"Feb 10, 2021","1,742.09",2010.00
"Feb 09, 2021","1,770.63",1940.00
"Feb 08, 2021","1,750.18",2170.00
"Feb 07, 2021","1,612.99",1940.00
"Feb 06, 2021","1,676.63",1780.00
"Feb 05, 2021","1,719.20",1800.00
"Feb 04, 2021","1,594.00",2340.00
"Feb 03, 2021","1,664.34",2270.00
"Feb 02, 2021","1,511.36",2730.00
"Feb 01, 2021","1,373.40",1650.00
"Jan 31, 2021","1,312.73",1540.00
"Jan 30, 2021","1,376.96",1590.00
"Jan 29, 2021","1,379.30",3330.00
"Jan 28, 2021","1,328.47",814.31
"Jan 27, 2021","1,247.62",2900.00
"Jan 26, 2021","1,366.27",2560.00
"Jan 25, 2021","1,317.90",2770.00
"Jan 24, 2021","1,390.28",2300.00
"Jan 23, 2021","1,233.40",1460.00
"Jan 22, 2021","1,234.58",2940.00
"Jan 21, 2021","1,117.33",2760.00
"Jan 20, 2021","1,377.53",3050.00
"Jan 19, 2021","1,372.00",2270.00
"Jan 18, 2021","1,258.06",1730.00
"Jan 17, 2021","1,232.64",2150.00
"Jan 16, 2021","1,228.27",2290.00
"Jan 15, 2021","1,171.68",2850.00
"Jan 14, 2021","1,226.17",1550.00
"Jan 13, 2021","1,128.46",2250.00
"Jan 12, 2021","1,050.19",3090.00
"Jan 11, 2021","1,091.47",4190.00
"Jan 10, 2021","1,256.04",2650.00
"Jan 09, 2021","1,275.58",1990.00
"Jan 08, 2021","1,215.73",2710.00
"Jan 07, 2021","1,224.35",2710.00
"Jan 06, 2021","1,207.77",3750.00
"Jan 05, 2021","1,099.52",3250.00
"Jan 04, 2021","1,042.40",5190.00
"Jan 03, 2021",974.97,4020.00
"Jan 02, 2021",774.5,2250.00
"Jan 01, 2021",729.12,1640.00
"Dec 31, 2020",735.94,1040.00
"Dec 30, 2020",751.8,1860.00
"Dec 29, 2020",731.76,1820.00
"Dec 28, 2020",730.05,2750.00
"Dec 27, 2020",683.71,2310.00
"Dec 26, 2020",636.58,1940.00
"Dec 25, 2020",626.93,1700.00
"Dec 24, 2020",612.34,1720.00
"Dec 23, 2020",585.69,2200.00
"Dec 22, 2020",637.47,2120.00
"Dec 21, 2020",607.85,1880.00
"Dec 20, 2020",638.26,2110.00
"Dec 19, 2020",658.17,2170.00
"Dec 18, 2020",653.85,2630.00
"Dec 17, 2020",643.17,3670.00
"Dec 16, 2020",637.38,3110.00
"Dec 15, 2020",588.91,1740.00
"Dec 14, 2020",586.19,1780.00
"Dec 13, 2020",591.09,2030.00
"Dec 12, 2020",567.78,1620.00
"Dec 11, 2020",544.17,30170.00
"Dec 10, 2020",558.13,19600.00
"Dec 09, 2020",573.21,9100.00
"Dec 08, 2020",555.05,8110.00
"Dec 07, 2020",591.09,7720.00
"Dec 06, 2020",601.68,13140.00
"Dec 05, 2020",596.68,30830.00
"Dec 04, 2020",567.91,48950.00
"Dec 03, 2020",616.32,24000.00
"Dec 02, 2020",598.05,16210.00
"Dec 01, 2020",585.66,49420.00
"Nov 30, 2020",615.92,51720.00
"Nov 29, 2020",575.45,5790.00
"Nov 28, 2020",537.74,5340.00
"Nov 27, 2020",518.11,6420.00
"Nov 26, 2020",519.32,13110.00
"Nov 25, 2020",569.67,14500.00
"Nov 24, 2020",605.03,41110.00
"Nov 23, 2020",609.22,49680.00
"Nov 22, 2020",559.4,36760.00
"Nov 21, 2020",551.91,26860.00
"Nov 20, 2020",509.98,30850.00
"Nov 19, 2020",471.21,12530.00
"Nov 18, 2020",478.52,18190.00
"Nov 17, 2020",481.95,7930.00
"Nov 16, 2020",460.43,5620.00
"Nov 15, 2020",448.23,9340.00
"Nov 14, 2020",460.7,9170.00
"Nov 13, 2020",476.29,9850.00
"Nov 12, 2020",462.56,9330.00
"Nov 11, 2020",463.33,15130.00
"Nov 10, 2020",450.22,20760.00
"Nov 09, 2020",444.33,28850.00
"Nov 08, 2020",454.68,4820.00
"Nov 07, 2020",435.4,7780.00
"Nov 06, 2020",455.72,6530.00
"Nov 05, 2020",416.63,7040.00
"Nov 04, 2020",402.19,6170.00
"Nov 03, 2020",387.92,6730.00
"Nov 02, 2020",383.53,9430.00
"Nov 01, 2020",396.29,5520.00
"Oct 31, 2020",386.42,6420.00
"Oct 30, 2020",382.41,2810.00
"Oct 29, 2020",386.76,3040.00
"Oct 28, 2020",388.14,9960.00
"Oct 27, 2020",403.15,6290.00
"Oct 26, 2020",394.11,9060.00
"Oct 25, 2020",406.09,3050.00
"Oct 24, 2020",411.92,2680.00
"Oct 23, 2020",408.52,8180.00
"Oct 22, 2020",414.05,12650.00
"Oct 21, 2020",391.2,13610.00
"Oct 20, 2020",368.35,7460.00
"Oct 19, 2020",379.19,6850.00
"Oct 18, 2020",377.81,4680.00
"Oct 17, 2020",368.63,4980.00
"Oct 16, 2020",365.17,7590.00
"Oct 15, 2020",377.45,7930.00
"Oct 14, 2020",379.15,8080.00
"Oct 13, 2020",381.23,7920.00
"Oct 12, 2020",386.68,10390.00
"Oct 11, 2020",374.19,5220.00
"Oct 10, 2020",370.16,7170.00
"Oct 09, 2020",365.28,7850.00
"Oct 08, 2020",350.83,6850.00
"Oct 07, 2020",341.48,5770.00
"Oct 06, 2020",340.61,7320.00
"Oct 05, 2020",353.28,4960.00
"Oct 04, 2020",352.73,4770.00
"Oct 03, 2020",345.6,4480.00
"Oct 02, 2020",345.68,7270.00
"Oct 01, 2020",353.07,7930.00
"Sep 30, 2020",359.39,5430.00
"Sep 29, 2020",359.86,6260.00
"Sep 28, 2020",354.08,7770.00
"Sep 27, 2020",357.23,6350.00
"Sep 26, 2020",354.25,6480.00
"Sep 25, 2020",351.63,8470.00
"Sep 24, 2020",349.17,9400.00
"Sep 23, 2020",319.95,13880.00
"Sep 22, 2020",344.03,9290.00
"Sep 21, 2020",341.3,11410.00
"Sep 20, 2020",371.12,7300.00
"Sep 19, 2020",385.25,6740.00
"Sep 18, 2020",384.2,8950.00
"Sep 17, 2020",388.97,12850.00
"Sep 16, 2020",364.88,9060.00
"Sep 15, 2020",364.01,9060.00
"Sep 14, 2020",376.7,10340.00
"Sep 13, 2020",365.71,10380.00
"Sep 12, 2020",387.98,11490.00
"Sep 11, 2020",373.72,12530.00
"Sep 10, 2020",367.92,16500.00
"Sep 09, 2020",351.1,14070.00
"Sep 08, 2020",337.46,18980.00
"Sep 07, 2020",352.06,21690.00
"Sep 06, 2020",353.49,20130.00
"Sep 05, 2020",334.91,35320.00
"Sep 04, 2020",385.94,25200.00
"Sep 03, 2020",381.97,33590.00
"Sep 02, 2020",439.08,30140.00
"Sep 01, 2020",475.8,10420.00
"Aug 31, 2020",433.9,7890.00
"Aug 30, 2020",428.86,6670.00
"Aug 29, 2020",398.8,5230.00
"Aug 28, 2020",395.11,6160.00
"Aug 27, 2020",383.11,7030.00
"Aug 26, 2020",385.96,6690.00
"Aug 25, 2020",383.2,8280.00
"Aug 24, 2020",407.7,6690.00
"Aug 23, 2020",390.5,5360.00
"Aug 22, 2020",395.56,6730.00
"Aug 21, 2020",387.99,7620.00
"Aug 20, 2020",416.05,6230.00
"Aug 19, 2020",407.44,8440.00
"Aug 18, 2020",422.16,8180.00
"Aug 17, 2020",430.56,7830.00
"Aug 16, 2020",433.63,7020.00
"Aug 15, 2020",432.18,7270.00
"Aug 14, 2020",438.03,8670.00
"Aug 13, 2020",424.31,12040.00
"Aug 12, 2020",387.12,8590.00
"Aug 11, 2020",379.01,9440.00
"Aug 10, 2020",395.53,8010.00
"Aug 09, 2020",390.23,4970.00
"Aug 08, 2020",396.76,4940.00
"Aug 07, 2020",379.57,8340.00
"Aug 06, 2020",394.83,7920.00
"Aug 05, 2020",400.79,8740.00
"Aug 04, 2020",389.62,9840.00
"Aug 03, 2020",385.8,9920.00
"Aug 02, 2020",372.08,16380.00
"Aug 01, 2020",387.14,11030.00
"Jul 31, 2020",346.51,8690.00
"Jul 30, 2020",334.87,9070.00
"Jul 29, 2020",317.82,8720.00
"Jul 28, 2020",316.96,9910.00
"Jul 27, 2020",321.8,13730.00
"Jul 26, 2020",311.13,9190.00
"Jul 25, 2020",305.32,8590.00
"Jul 24, 2020",279.33,7170.00
"Jul 23, 2020",275.34,8790.00
"Jul 22, 2020",263.28,6680.00
"Jul 21, 2020",245.53,6290.00
"Jul 20, 2020",236.1,5360.00
"Jul 19, 2020",239.01,6610.00
"Jul 18, 2020",235.75,5790.00
"Jul 17, 2020",232.75,5880.00
"Jul 16, 2020",233.65,6630.00
"Jul 15, 2020",238.62,7350.00
"Jul 14, 2020",240.5,7070.00
"Jul 13, 2020",239.73,8320.00
"Jul 12, 2020",242.75,6810.00
"Jul 11, 2020",239.2,6420.00
"Jul 10, 2020",241.26,6840.00
"Jul 09, 2020",242.02,9020.00
"Jul 08, 2020",246.99,12980.00
"Jul 07, 2020",239.25,6260.00
"Jul 06, 2020",241.56,9450.00
"Jul 05, 2020",227.98,5410.00
"Jul 04, 2020",229.15,5450.00
"Jul 03, 2020",225.12,5200.00
"Jul 02, 2020",226.42,7280.00
"Jul 01, 2020",230.95,6310.00
"Jun 30, 2020",225.63,5600.00
"Jun 29, 2020",227.87,6800.00
"Jun 28, 2020",225.09,5910.00
"Jun 27, 2020",221.06,7210.00
"Jun 26, 2020",229.67,6960.00
"Jun 25, 2020",232.56,6480.00
"Jun 24, 2020",234.75,9130.00
"Jun 23, 2020",243.2,5160.00
"Jun 22, 2020",243.25,7930.00
"Jun 21, 2020",228.13,4100.00
"Jun 20, 2020",228.86,4540.00
"Jun 19, 2020",229.11,5560.00
"Jun 18, 2020",231.34,4960.00
"Jun 17, 2020",233.88,5940.00
"Jun 16, 2020",235.36,7030.00
"Jun 15, 2020",230.93,10180.00
"Jun 14, 2020",232.02,5780.00
"Jun 13, 2020",238.22,5270.00
"Jun 12, 2020",237.54,7340.00
"Jun 11, 2020",230.71,12400.00
"Jun 10, 2020",247.78,7630.00
"Jun 09, 2020",243.82,6860.00
"Jun 08, 2020",246.18,6550.00
"Jun 07, 2020",244.56,8100.00
"Jun 06, 2020",242,6620.00
"Jun 05, 2020",240.23,7750.00
"Jun 04, 2020",243.37,8750.00
"Jun 03, 2020",244.52,8150.00
"Jun 02, 2020",237.94,12690.00
"Jun 01, 2020",247.97,11970.00
"May 31, 2020",231.81,12430.00
"May 30, 2020",243.63,14340.00
"May 29, 2020",220.66,12360.00
"May 28, 2020",220.18,12510.00
"May 27, 2020",208.18,10280.00
"May 26, 2020",201,10440.00
"May 25, 2020",204.13,10630.00
"May 24, 2020",199.97,11890.00
"May 23, 2020",206.62,9910.00
"May 22, 2020",207.35,12130.00
"May 21, 2020",198.75,14360.00
"May 20, 2020",209.99,12190.00
"May 19, 2020",214.51,13960.00
"May 18, 2020",214.87,17730.00
"May 17, 2020",207,15780.00
"May 16, 2020",200.51,15520.00
"May 15, 2020",194.85,16620.00
"May 14, 2020",203.3,20750.00
"May 13, 2020",199.58,17470.00
"May 12, 2020",189.84,15580.00
"May 11, 2020",185.96,26740.00
"May 10, 2020",187.78,35980.00
"May 09, 2020",210.22,20900.00
"May 08, 2020",211.45,23080.00
"May 07, 2020",212,26710.00
"May 06, 2020",199.04,24030.00
"May 05, 2020",205.36,21050.00
"May 04, 2020",206.61,27210.00
"May 03, 2020",209.83,23120.00
"May 02, 2020",213.96,18310.00
"May 01, 2020",212,23080.00
"Apr 30, 2020",206.22,35460.00
"Apr 29, 2020",215.4,32870.00
"Apr 28, 2020",196.55,21810.00
"Apr 27, 2020",196.14,23330.00
"Apr 26, 2020",197.35,23130.00
"Apr 25, 2020",194.01,21870.00
"Apr 24, 2020",187.58,19840.00
"Apr 23, 2020",185.46,28730.00
"Apr 22, 2020",182.72,23810.00
"Apr 21, 2020",170.79,23630.00
"Apr 20, 2020",170.4,33680.00
"Apr 19, 2020",180.13,23270.00
"Apr 18, 2020",187.45,24750.00
"Apr 17, 2020",170.63,20050.00
"Apr 16, 2020",172.31,32990.00
"Apr 15, 2020",152.9,20700.00
"Apr 14, 2020",158.45,21200.00
"Apr 13, 2020",156.38,25300.00
"Apr 12, 2020",158.73,22600.00
"Apr 11, 2020",158.18,19070.00
"Apr 10, 2020",157.86,28350.00
"Apr 09, 2020",169.68,20660.00
"Apr 08, 2020",173,24310.00
"Apr 07, 2020",164.71,35790.00
"Apr 06, 2020",171.06,37890.00
"Apr 05, 2020",142.58,18170.00
"Apr 04, 2020",144.01,19750.00
"Apr 03, 2020",141.14,23340.00
"Apr 02, 2020",141.3,29420.00
"Apr 01, 2020",135.66,19450.00
"Mar 31, 2020",132.86,17300.00
"Mar 30, 2020",132.15,20710.00
"Mar 29, 2020",125.24,16330.00
"Mar 28, 2020",131.03,21030.00
"Mar 27, 2020",131.74,18180.00
"Mar 26, 2020",138.38,17710.00
"Mar 25, 2020",136.07,24150.00
"Mar 24, 2020",138.62,27100.00
"Mar 23, 2020",136.02,28620.00
"Mar 22, 2020",122.41,25250.00
"Mar 21, 2020",132.58,27000.00
"Mar 20, 2020",133.32,38740.00
"Mar 19, 2020",135.43,33780.00
"Mar 18, 2020",117.77,25800.00
"Mar 17, 2020",116.06,27090.00
"Mar 16, 2020",111.02,40250.00
"Mar 15, 2020",124.35,26240.00
"Mar 14, 2020",122.69,26830.00
"Mar 13, 2020",133.99,60700.00
"Mar 12, 2020",107.9,53510.00
"Mar 11, 2020",194.58,21260.00
"Mar 10, 2020",200.56,21870.00
"Mar 09, 2020",202.85,30270.00
"Mar 08, 2020",199.16,24760.00
"Mar 07, 2020",237.32,16900.00
"Mar 06, 2020",244.9,17740.00
"Mar 05, 2020",228.45,17820.00
"Mar 04, 2020",224.38,14650.00
"Mar 03, 2020",223.94,18480.00
"Mar 02, 2020",231.87,18120.00
"Mar 01, 2020",217.99,17170.00
"Feb 29, 2020",217.52,16340.00
"Feb 28, 2020",226.93,24110.00
"Feb 27, 2020",227.53,28830.00
"Feb 26, 2020",224.3,29550.00
"Feb 25, 2020",246.96,20310.00
"Feb 24, 2020",265.65,19960.00
"Feb 23, 2020",274.72,16040.00
"Feb 22, 2020",261.64,13400.00
"Feb 21, 2020",265.11,17460.00
"Feb 20, 2020",257.39,22070.00
"Feb 19, 2020",259.12,20760.00
"Feb 18, 2020",282.26,24150.00
"Feb 17, 2020",267.63,25610.00
"Feb 16, 2020",259.99,24820.00
"Feb 15, 2020",264.87,22260.00
"Feb 14, 2020",285.25,19990.00
"Feb 13, 2020",268.75,25050.00
"Feb 12, 2020",265.58,23790.00
"Feb 11, 2020",236.76,17390.00
"Feb 10, 2020",222.95,16500.00
"Feb 09, 2020",228.59,14280.00
"Feb 08, 2020",223.23,15980.00
"Feb 07, 2020",223.51,16730.00
"Feb 06, 2020",213.16,16440.00
"Feb 05, 2020",203.83,14670.00
"Feb 04, 2020",188.93,11560.00
"Feb 03, 2020",189.79,11950.00
"Feb 02, 2020",188.5,14540.00
"Feb 01, 2020",183.64,13240.00
"Jan 31, 2020",179.91,11770.00
"Jan 30, 2020",184.59,13020.00
"Jan 29, 2020",173.86,11270.00
"Jan 28, 2020",175.74,12630.00
"Jan 27, 2020",170.27,12540.00
"Jan 26, 2020",167.9,9820.00
"Jan 25, 2020",160.44,9630.00
"Jan 24, 2020",162.55,14880.00
"Jan 23, 2020",162.8,14860.00
"Jan 22, 2020",168.13,11300.00
"Jan 21, 2020",169.41,11520.00
"Jan 20, 2020",166.87,11300.00
"Jan 19, 2020",166.92,15840.00
"Jan 18, 2020",174.19,17420.00
"Jan 17, 2020",170.22,18570.00
"Jan 16, 2020",164.36,16240.00
"Jan 15, 2020",166.45,16660.00
"Jan 14, 2020",166.07,22850.00
"Jan 13, 2020",143.6,10260.00
"Jan 12, 2020",146.46,10010.00
"Jan 11, 2020",142.67,12460.00
"Jan 10, 2020",144.81,13370.00
"Jan 09, 2020",137.92,11380.00
"Jan 08, 2020",140.81,13710.00
"Jan 07, 2020",143.04,13580.00
"Jan 06, 2020",144.08,14360.00
"Jan 05, 2020",135.59,12190.00
"Jan 04, 2020",134.33,11160.00
"Jan 03, 2020",134.27,15670.00
"Jan 02, 2020",127.19,11450.00
"Jan 01, 2020",130.75,10350.00
"Dec 31, 2019",129.21,12890.00
"Dec 30, 2019",131.83,12470.00
"Dec 29, 2019",134.4,15690.00
"Dec 28, 2019",128.35,12130.00
"Dec 27, 2019",126.41,12250.00
"Dec 26, 2019",125.93,15550.00
"Dec 25, 2019",125.24,13230.00
"Dec 24, 2019",128.05,11440.00
"Dec 23, 2019",128.08,14730.00
"Dec 22, 2019",132.19,13670.00
"Dec 21, 2019",127.61,9640.00
"Dec 20, 2019",128.7,12290.00
"Dec 19, 2019",128.42,14220.00
"Dec 18, 2019",132.92,20230.00
"Dec 17, 2019",122.06,17040.00
"Dec 16, 2019",132.78,17600.00
"Dec 15, 2019",142.53,11310.00
"Dec 14, 2019",142.03,11150.00
"Dec 13, 2019",144.96,10950.00
"Dec 12, 2019",145.03,12230.00
"Dec 11, 2019",143.51,10930.00
"Dec 10, 2019",145.86,11120.00
"Dec 09, 2019",147.88,9670.00
"Dec 08, 2019",151.17,9280.00
"Dec 07, 2019",148.28,8110.00
"Dec 06, 2019",148.89,8770.00
"Dec 05, 2019",148.69,9990.00
"Dec 04, 2019",145.79,12850.00
"Dec 03, 2019",147.82,8730.00
"Dec 02, 2019",148.89,9180.00
"Dec 01, 2019",151.04,9910.00
"Nov 30, 2019",151.95,8790.00
"Nov 29, 2019",154.55,10490.00
"Nov 28, 2019",151.07,9660.00
"Nov 27, 2019",152.7,13340.00
"Nov 26, 2019",147.61,10840.00
"Nov 25, 2019",145.9,17980.00
"Nov 24, 2019",140.66,11390.00
"Nov 23, 2019",152.46,11840.00
"Nov 22, 2019",149.8,21120.00
"Nov 21, 2019",161.46,13360.00
"Nov 20, 2019",174.96,8390.00
"Nov 19, 2019",176.09,9110.00
"Nov 18, 2019",178.5,9570.00
"Nov 17, 2019",184.18,8570.00
"Nov 16, 2019",182.42,7620.00
"Nov 15, 2019",180.19,11860.00
"Nov 14, 2019",185.25,9570.00
"Nov 13, 2019",188.36,7770.00
"Nov 12, 2019",186.99,9350.00
"Nov 11, 2019",185.09,10260.00
"Nov 10, 2019",188.99,10950.00
"Nov 09, 2019",184.96,8310.00
"Nov 08, 2019",184.03,11710.00
"Nov 07, 2019",186.94,11490.00
"Nov 06, 2019",191.28,11720.00
"Nov 05, 2019",188.67,11780.00
"Nov 04, 2019",185.85,11890.00
"Nov 03, 2019",181.7,10410.00
"Nov 02, 2019",183.01,8710.00
"Nov 01, 2019",183.12,10780.00
"Oct 31, 2019",182.37,12940.00
"Oct 30, 2019",183.25,13670.00
"Oct 29, 2019",190.45,14030.00
"Oct 28, 2019",181.67,12750.00
"Oct 27, 2019",184.05,14540.00
"Oct 26, 2019",179.62,19630.00
"Oct 25, 2019",181.49,16190.00
"Oct 24, 2019",160.73,11360.00
"Oct 23, 2019",162.28,16000.00
"Oct 22, 2019",171.42,9860.00
"Oct 21, 2019",174.18,9240.00
"Oct 20, 2019",175.14,10100.00
"Oct 19, 2019",171.91,9890.00
"Oct 18, 2019",172.81,11270.00
"Oct 17, 2019",177.31,9450.00
"Oct 16, 2019",174.53,12280.00
"Oct 15, 2019",180.59,11450.00
"Oct 14, 2019",186.63,9910.00
"Oct 13, 2019",181.11,8220.00
"Oct 12, 2019",179.87,9850.00
"Oct 11, 2019",180.6,13310.00
"Oct 10, 2019",191.1,10420.00
"Oct 09, 2019",192.64,12430.00
"Oct 08, 2019",180.78,10260.00
"Oct 07, 2019",179.87,10950.00
"Oct 06, 2019",170.55,7970.00
"Oct 05, 2019",176.43,7300.00
"Oct 04, 2019",175.65,8440.00
